ID,ParkID,DisplayNumber,VendingType,CellsTotal,FreeCellsCount,SerialNumber,IMEI,Status,Firmware,HasWiFi,WiFiEnabled,HasDisplay,UseSwallowButton,MNO,ICCID,RAT,Volume,PlacementStatus,LocationID,LocationLatitude,LocationLongitude,City,LocationOpenTime,LocationCloseTime,LocationCreatedAt,TariffName,FranchiseeName,ManagedBy,OwnedBy,Reward,RSSI,Color,BeaconMac,Active,Hidden,Address,PlaceName,CreatedAt,UpdatedAt,DeletedAt,Disconnections
54f02551-4abc-42a0-bbf5-0cac7be3da31,a39051bc174c420fad2137e1241e0d9c,95886,relink,6,2,YAGT062512000655,,ok,,false,false,false,false,,,,0,undefined,0dd34329-591e-45bf-8f95-4e30f7807255,4.706315517425537,-74.05537414550781,,08:00,18:00,2026-08-20T12:55:04+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,0,0,white,,true,,"Colombia, Bogotá, Suba, Batan, Cll 126 #45a-31",Tienda de Guanabana Cll 126,0001-01-01T07:00:00+07:00,2026-08-24T15:50:07+07:00,,"[{""connection_time"":""2026-08-24T11:50:07.863638+03:00"",""disconnection_time"":""2026-08-24T11:48:55.73595+03:00"",""duration"":""00:01:12""},{""connection_time"":""2026-08-24T08:40:00.446601+03:00"",""disconnection_time"":""2026-08-24T08:38:55.72374+03:00"",""duration"":""00:01:05""},{""connection_time"":""2026-08-24T07:20:00.359918+03:00"",""disconnection_time"":""2026-08-24T07:18:55.761854+03:00"",""duration"":""00:01:05""},{""connection_time"":""2026-08-24T06:09:59.536547+03:00"",""disconnection_time"":""2026-08-24T06:08:55.735879+03:00"",""duration"":""00:01:04""},{""connection_time"":""2026-08-24T02:58:02.436757+03:00"",""disconnection_time"":""2026-08-24T02:56:55.749225+03:00"",""duration"":""00:01:07""},{""connection_time"":""2026-08-23T09:02:02.496938+03:00"",""disconnection_time"":""2026-08-23T09:00:55.712889+03:00"",""duration"":""00:01:07""},{""connection_time"":""2026-08-23T06:17:00.50273+03:00"",""disconnection_time"":""2026-08-23T06:15:55.741733+03:00"",""duration"":""00:01:05""},{""connection_time"":""2026-08-23T04:34:59.983624+03:00"",""disconnection_time"":""2026-08-23T04:33:55.728695+03:00"",""duration"":""00:01:04""},{""connection_time"":""2026-08-23T04:07:01.449113+03:00"",""disconnection_time"":""2026-08-23T04:05:55.719762+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-22T22:22:06.061984+03:00"",""disconnection_time"":""2026-08-22T22:07:57.029394+03:00"",""duration"":""00:14:09""},{""connection_time"":""2026-08-22T22:06:00.528465+03:00"",""disconnection_time"":""2026-08-22T21:59:55.730485+03:00"",""duration"":""00:06:05""},{""connection_time"":""2026-08-22T07:30:01.148442+03:00"",""disconnection_time"":""2026-08-22T07:28:55.747549+03:00"",""duration"":""00:01:05""},{""connection_time"":""2026-08-22T06:10:00.854669+03:00"",""disconnection_time"":""2026-08-22T06:08:55.758083+03:00"",""duration"":""00:01:05""},{""connection_time"":""2026-08-22T00:16:00.814197+03:00"",""disconnection_time"":""2026-08-22T00:14:55.728908+03:00"",""duration"":""00:01:05""},{""connection_time"":""2026-08-21T08:34:00.769198+03:00"",""disconnection_time"":""2026-08-21T08:32:55.761293+03:00"",""duration"":""00:01:05""},{""connection_time"":""2026-08-21T07:34:57.111695+03:00"",""disconnection_time"":""2026-08-21T07:34:55.737498+03:00"",""duration"":""00:00:01""},{""connection_time"":""2026-08-20T08:01:00.982614+03:00"",""disconnection_time"":""2026-08-20T07:59:55.761449+03:00"",""duration"":""00:01:05""},{""connection_time"":""2026-08-20T07:15:02.195411+03:00"",""disconnection_time"":""2026-08-20T07:13:55.751772+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-20T06:23:01.6534+03:00"",""disconnection_time"":""2026-08-20T06:21:55.752479+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-20T05:23:01.298132+03:00"",""disconnection_time"":""2026-08-20T05:21:55.743963+03:00"",""duration"":""00:01:06""}]"
550b1b7b-d5fd-42b7-9d7b-4af8c778ad70,a39051bc174c420fad2137e1241e0d9c,95810,relink,6,0,YAGT062512000579,,not_responding,,false,false,false,false,,,,0,undefined,d8981965-7c26-449c-bc1b-177e9cca8980,4.722295761108398,-74.05754852294922,,12:00,02:00,2026-08-20T12:51:26+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,0,0,white,,true,,"Colombia, Bogotá, Suba, Cra 53 #134a-87",Cigarreria Hury,0001-01-01T07:00:00+07:00,2026-08-24T13:46:55+07:00,,"[{""disconnection_time"":""2026-08-24T09:46:55.97315+03:00""},{""connection_time"":""2026-08-23T20:56:01.613276+03:00"",""disconnection_time"":""2026-08-23T09:26:55.7394+03:00"",""duration"":""11:29:06""},{""connection_time"":""2026-08-22T22:41:01.90482+03:00"",""disconnection_time"":""2026-08-22T22:39:55.822283+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-22T22:27:59.60962+03:00"",""disconnection_time"":""2026-08-22T22:07:56.379021+03:00"",""duration"":""00:20:03""},{""connection_time"":""2026-08-22T22:02:01.917431+03:00"",""disconnection_time"":""2026-08-22T21:57:56.369129+03:00"",""duration"":""00:04:06""},{""connection_time"":""2026-08-22T19:54:01.244321+03:00"",""disconnection_time"":""2026-08-22T09:12:55.739069+03:00"",""duration"":""10:41:06""},{""connection_time"":""2026-08-21T20:58:00.740028+03:00"",""disconnection_time"":""2026-08-21T07:47:55.729642+03:00"",""duration"":""13:10:05""}]"
5520bfb8-087d-420b-9dac-245fbabe6c2d,a39051bc174c420fad2137e1241e0d9c,96228,relink,6,0,YAGT062512000998,,not_responding,,false,false,false,false,,,,,undefined,1f8e8ebd-100f-47c5-8bbc-84e7bf4234c4,4.713479995727539,-74.06009674072266,Богота,00:00,00:00,2026-04-17T17:33:25+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,,,white,,true,,"Colombia, Bogotá, Suba, Calle 128A, 53-41",@Bogota office,2026-08-13T17:24:33+07:00,2026-08-14T15:35:19+07:00,,[]
555281f6-5680-41fd-b9c5-8e3fd7ca5a54,a39051bc174c420fad2137e1241e0d9c,95533,relink,6,2,YAGT062512000302,,ok,,false,false,false,false,,,,0,undefined,b4495b74-408b-4a35-9713-20e7f50a72e8,4.737199783325195,-74.02835083007812,,09:00,21:00,2026-07-29T10:08:47+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,0,0,white,,true,,"Calle 161 Avenue, 8B-15",Black Line Tatto ,2026-08-14T07:53:55+07:00,2026-08-24T21:35:01+07:00,,"[{""connection_time"":""2026-08-24T17:35:01.337096+03:00"",""disconnection_time"":""2026-08-24T01:21:55.734576+03:00"",""duration"":""16:13:06""},{""connection_time"":""2026-08-23T18:00:00.768293+03:00"",""disconnection_time"":""2026-08-23T03:23:55.723755+03:00"",""duration"":""14:36:05""},{""connection_time"":""2026-08-22T22:52:01.518044+03:00"",""disconnection_time"":""2026-08-22T04:19:55.738682+03:00"",""duration"":""18:32:06""},{""connection_time"":""2026-08-21T18:38:01.054619+03:00"",""disconnection_time"":""2026-08-21T03:36:55.742259+03:00"",""duration"":""15:01:05""},{""connection_time"":""2026-08-20T18:24:01.704744+03:00"",""disconnection_time"":""2026-08-20T04:20:55.76067+03:00"",""duration"":""14:03:06""},{""connection_time"":""2026-08-19T18:23:01.449953+03:00"",""disconnection_time"":""2026-08-19T03:57:55.722323+03:00"",""duration"":""14:25:06""},{""connection_time"":""2026-08-18T19:15:03.016804+03:00"",""disconnection_time"":""2026-08-17T03:37:55.721733+03:00"",""duration"":""39:37:07""},{""connection_time"":""2026-08-16T17:52:01.749953+03:00"",""disconnection_time"":""2026-08-16T04:49:55.706547+03:00"",""duration"":""13:02:06""},{""connection_time"":""2026-08-15T17:30:01.679443+03:00"",""disconnection_time"":""2026-08-15T04:20:55.71991+03:00"",""duration"":""13:09:06""},{""connection_time"":""2026-08-14T19:58:01.829713+03:00"",""disconnection_time"":""2026-08-14T03:53:55.69224+03:00"",""duration"":""16:04:06""},{""connection_time"":""2026-08-14T01:16:00.509219+03:00"",""disconnection_time"":""2026-08-14T01:02:55.708374+03:00"",""duration"":""00:13:05""},{""connection_time"":""2026-08-13T17:26:02.442627+03:00"",""disconnection_time"":""2026-08-13T04:02:55.718225+03:00"",""duration"":""13:23:07""},{""connection_time"":""2026-08-13T01:19:02.145198+03:00"",""disconnection_time"":""2026-08-13T01:17:55.710253+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-12T19:17:01.843465+03:00"",""disconnection_time"":""2026-08-12T04:25:55.71544+03:00"",""duration"":""14:51:06""},{""connection_time"":""2026-08-12T02:09:01.924946+03:00"",""disconnection_time"":""2026-08-12T02:07:55.706719+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-12T02:06:01.958868+03:00"",""disconnection_time"":""2026-08-12T02:04:55.814967+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-11T19:07:01.57628+03:00"",""disconnection_time"":""2026-08-11T04:21:55.69606+03:00"",""duration"":""14:45:06""},{""connection_time"":""2026-08-10T18:48:01.829241+03:00"",""disconnection_time"":""2026-08-10T06:42:55.714936+03:00"",""duration"":""12:05:06""},{""connection_time"":""2026-08-10T03:21:01.073105+03:00"",""disconnection_time"":""2026-08-10T03:19:55.704014+03:00"",""duration"":""00:01:05""},{""connection_time"":""2026-08-09T21:14:00.686874+03:00"",""disconnection_time"":""2026-08-09T03:42:55.698621+03:00"",""duration"":""17:31:05""}]"
5564db0c-41b9-48e7-925e-8106a07c056e,a39051bc174c420fad2137e1241e0d9c,96428,relink,6,0,YAGT062512001199,,not_responding,,false,false,false,false,,,,0,undefined,e876e811-65e7-4d99-b9c8-4741520d0bb2,4.698814392089844,-74.05775451660156,,07:00,19:00,2026-08-21T12:55:58+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,0,0,white,,true,,"Colombia, Bogotá, Suba, Monaco, Carrera 47A",Alepan,0001-01-01T07:00:00+07:00,2026-08-21T12:56:06+07:00,,[]
561b2fcf-0105-420d-a016-5d67df28a4b5,a39051bc174c420fad2137e1241e0d9c,95333,relink,6,3,YAGT062512000102,,ok,RL3.TM.06.T26,false,false,false,false,,89577321112602649630,4g,,undefined,6e437d3e-c768-41d0-a132-c91407a3bcb1,4.645503520965576,-74.12969207763672,Богота,08:00,18:00,2026-05-19T00:11:29+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,,,white,,true,,Centro Comercial Bazaar Alsacia Calle 12b #71D -61 Local 1-06,El Granjero Alsacia,2026-08-14T08:18:01+07:00,2026-08-24T23:17:01+07:00,,"[{""connection_time"":""2026-08-24T19:17:01.510282+03:00"",""disconnection_time"":""2026-08-24T19:15:55.742982+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-24T07:19:02.183673+03:00"",""disconnection_time"":""2026-08-24T07:17:55.799001+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-23T06:23:00.199625+03:00"",""disconnection_time"":""2026-08-23T06:21:55.752496+03:00"",""duration"":""00:01:04""},{""connection_time"":""2026-08-22T20:06:01.371091+03:00"",""disconnection_time"":""2026-08-22T20:04:55.718274+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-22T08:17:01.338212+03:00"",""disconnection_time"":""2026-08-22T08:15:55.750914+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-22T04:31:01.050807+03:00"",""disconnection_time"":""2026-08-22T04:29:55.736328+03:00"",""duration"":""00:01:05""},{""connection_time"":""2026-08-21T17:20:02.545815+03:00"",""disconnection_time"":""2026-08-21T17:17:56.072385+03:00"",""duration"":""00:02:06""},{""connection_time"":""2026-08-19T15:07:02.258438+03:00"",""disconnection_time"":""2026-08-19T15:05:55.753219+03:00"",""duration"":""00:01:07""},{""connection_time"":""2026-08-19T12:20:01.370143+03:00"",""disconnection_time"":""2026-08-19T12:18:56.01054+03:00"",""duration"":""00:01:05""},{""connection_time"":""2026-08-19T11:09:02.120638+03:00"",""disconnection_time"":""2026-08-19T11:07:56.483478+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-18T04:19:01.655606+03:00"",""disconnection_time"":""2026-08-18T04:16:55.708326+03:00"",""duration"":""00:02:06""},{""connection_time"":""2026-08-16T03:44:00.910835+03:00"",""disconnection_time"":""2026-08-16T03:42:55.719898+03:00"",""duration"":""00:01:05""},{""connection_time"":""2026-08-15T20:58:01.534544+03:00"",""disconnection_time"":""2026-08-15T20:55:55.704426+03:00"",""duration"":""00:02:06""},{""connection_time"":""2026-08-15T17:45:04.124508+03:00"",""disconnection_time"":""2026-08-15T17:43:55.698914+03:00"",""duration"":""00:01:08""},{""connection_time"":""2026-08-14T23:25:01.776881+03:00"",""disconnection_time"":""2026-08-14T23:16:55.695572+03:00"",""duration"":""00:08:06""},{""connection_time"":""2026-08-14T21:30:59.704205+03:00"",""disconnection_time"":""2026-08-14T21:29:55.709731+03:00"",""duration"":""00:01:04""},{""connection_time"":""2026-08-14T20:30:03.757116+03:00"",""disconnection_time"":""2026-08-14T20:26:55.713689+03:00"",""duration"":""00:03:08""},{""connection_time"":""2026-08-14T16:57:59.827761+03:00"",""disconnection_time"":""2026-08-14T16:55:55.703946+03:00"",""duration"":""00:02:04""},{""connection_time"":""2026-08-14T04:18:01.17692+03:00"",""disconnection_time"":""2026-08-14T04:16:55.701277+03:00"",""duration"":""00:01:05""},{""connection_time"":""2026-08-13T15:04:01.233899+03:00"",""disconnection_time"":""2026-08-13T15:02:55.734446+03:00"",""duration"":""00:01:05""}]"
565eea31-9689-4033-92f9-335b847861b8,a39051bc174c420fad2137e1241e0d9c,96039,relink,6,0,YAGT062512000808,,not_responding,,false,false,false,false,,,,0,undefined,94bbb5ea-359c-40c6-aa86-d011682ee5a3,4.6485915184021,-74.0610122680664,,11:00,01:00,2026-07-22T22:12:40+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,0,0,white,,true,,"Calle 63, 8-8",Buena Vista 1,2026-08-13T17:23:46+07:00,2026-08-23T13:43:55+07:00,,"[{""disconnection_time"":""2026-08-23T09:43:55.750131+03:00""},{""connection_time"":""2026-08-23T01:38:01.693443+03:00"",""disconnection_time"":""2026-08-22T08:34:55.767049+03:00"",""duration"":""17:03:06""},{""connection_time"":""2026-08-22T00:27:00.884135+03:00"",""disconnection_time"":""2026-08-21T08:10:55.739733+03:00"",""duration"":""16:16:05""},{""connection_time"":""2026-08-19T14:56:01.501479+03:00"",""disconnection_time"":""2026-08-19T14:54:55.723462+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-19T11:26:01.765298+03:00"",""disconnection_time"":""2026-08-19T11:23:55.923845+03:00"",""duration"":""00:02:06""},{""connection_time"":""2026-08-17T12:44:07.661369+03:00"",""disconnection_time"":""2026-08-17T12:42:55.720798+03:00"",""duration"":""00:01:12""},{""connection_time"":""2026-08-11T11:57:02.604335+03:00"",""disconnection_time"":""2026-08-11T11:54:55.722907+03:00"",""duration"":""00:02:07""},{""connection_time"":""2026-08-10T14:47:01.465512+03:00"",""disconnection_time"":""2026-08-10T14:42:55.73316+03:00"",""duration"":""00:04:06""},{""connection_time"":""2026-08-10T06:14:01.838318+03:00"",""disconnection_time"":""2026-08-10T06:11:55.704771+03:00"",""duration"":""00:02:06""},{""connection_time"":""2026-08-10T05:44:01.721671+03:00"",""disconnection_time"":""2026-08-10T05:40:55.713582+03:00"",""duration"":""00:03:06""},{""connection_time"":""2026-08-10T05:33:02.61253+03:00"",""disconnection_time"":""2026-08-10T05:29:55.714329+03:00"",""duration"":""00:03:07""},{""connection_time"":""2026-08-10T04:59:02.363379+03:00"",""disconnection_time"":""2026-08-10T04:57:55.722109+03:00"",""duration"":""00:01:07""},{""connection_time"":""2026-08-10T04:01:13.175075+03:00"",""disconnection_time"":""2026-08-10T03:57:55.689097+03:00"",""duration"":""00:03:17""},{""connection_time"":""2026-08-09T23:28:02.312995+03:00"",""disconnection_time"":""2026-08-09T23:26:55.712428+03:00"",""duration"":""00:01:07""},{""connection_time"":""2026-08-09T18:02:02.109557+03:00"",""disconnection_time"":""2026-08-09T18:00:55.708563+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-07T03:05:01.345674+03:00"",""disconnection_time"":""2026-08-07T03:03:55.692778+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-06T12:14:02.437212+03:00"",""disconnection_time"":""2026-08-06T12:12:55.728843+03:00"",""duration"":""00:01:07""},{""connection_time"":""2026-08-06T11:45:12.447002+03:00"",""disconnection_time"":""2026-08-06T11:43:55.712312+03:00"",""duration"":""00:01:17""},{""connection_time"":""2026-08-05T09:56:02.539948+03:00"",""disconnection_time"":""2026-08-05T09:53:56.192088+03:00"",""duration"":""00:02:06""},{""connection_time"":""2026-08-05T08:32:01.711035+03:00"",""disconnection_time"":""2026-08-05T08:30:55.699396+03:00"",""duration"":""00:01:06""}]"
56859357-a9ae-4638-a90c-a6b3ac9c822f,a39051bc174c420fad2137e1241e0d9c,95934,relink,6,0,YAGT062512000703,,not_responding,,false,false,false,false,,,,,undefined,1f8e8ebd-100f-47c5-8bbc-84e7bf4234c4,4.713479995727539,-74.06009674072266,Богота,00:00,00:00,2026-04-17T17:33:25+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,,,white,,true,,"Colombia, Bogotá, Suba, Calle 128A, 53-41",@Bogota office,2026-08-13T17:23:19+07:00,2026-08-14T15:35:19+07:00,,[]
571f145a-aada-43f1-bafc-5cdd86a9ee60,a39051bc174c420fad2137e1241e0d9c,96518,relink,6,0,YAGT062512001291,,not_responding,,false,false,false,false,,,,,undefined,1f8e8ebd-100f-47c5-8bbc-84e7bf4234c4,4.713479995727539,-74.06009674072266,Богота,00:00,00:00,2026-04-17T17:33:25+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,,,white,,true,,"Colombia, Bogotá, Suba, Calle 128A, 53-41",@Bogota office,2026-08-13T17:25:47+07:00,2026-08-14T15:35:19+07:00,,[]
572ac236-489e-454e-9923-8eef23c55a1f,a39051bc174c420fad2137e1241e0d9c,96324,relink,6,0,YAGT062512001095,,not_responding,,false,false,false,false,,,,0,undefined,4514940d-38f6-4fa2-ab11-cb6ba34fbd8f,4.687170028686523,-74.06095123291016,,08:00,17:00,2026-08-21T11:38:01+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,0,0,white,,true,,"Colombia, Bogotá, Carrera 49",El santandereano,0001-01-01T07:00:00+07:00,2026-08-21T11:38:13+07:00,,"[{""disconnection_time"":""2026-08-20T20:36:55.71841+03:00""},{""connection_time"":""2026-08-20T19:51:02.586654+03:00"",""disconnection_time"":""2026-08-19T23:55:55.739281+03:00"",""duration"":""19:55:07""},{""connection_time"":""2026-08-19T21:33:02.267959+03:00"",""disconnection_time"":""2026-08-19T21:06:55.737617+03:00"",""duration"":""00:26:07""},{""connection_time"":""2026-08-19T21:02:02.103398+03:00"",""disconnection_time"":""2026-08-19T21:00:55.726531+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-19T19:12:00.583113+03:00"",""disconnection_time"":""2026-08-18T18:24:55.739887+03:00"",""duration"":""24:47:05""},{""connection_time"":""2026-08-17T18:27:00.772408+03:00"",""disconnection_time"":""2026-08-17T18:23:55.729303+03:00"",""duration"":""00:03:05""},{""connection_time"":""2026-08-17T09:24:01.646337+03:00"",""disconnection_time"":""2026-08-17T09:17:56.028619+03:00"",""duration"":""00:06:06""},{""connection_time"":""2026-08-15T03:50:01.71461+03:00"",""disconnection_time"":""2026-08-15T03:47:55.707747+03:00"",""duration"":""00:02:06""}]"
573a413f-827d-430d-8edb-b1b3d1ee225b,a39051bc174c420fad2137e1241e0d9c,96352,relink,6,2,YAGT062512001123,,ok,,false,false,false,false,,,,,undefined,4f41e840-242d-4bf1-a177-daf08ae53d4c,4.665617942810059,-74.05657196044922,Богота,10:00,19:00,2026-07-09T11:42:58+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,,,white,,true,,"Colombia, Bogota, Chapinero, Carrera 14",Iniko,2026-08-14T15:06:03+07:00,2026-08-24T05:39:02+07:00,,"[{""connection_time"":""2026-08-24T01:39:02.925535+03:00"",""disconnection_time"":""2026-08-24T01:37:55.726981+03:00"",""duration"":""00:01:07""},{""connection_time"":""2026-08-22T22:53:01.176331+03:00"",""disconnection_time"":""2026-08-22T22:07:56.868179+03:00"",""duration"":""00:45:04""},{""connection_time"":""2026-08-22T22:02:02.808016+03:00"",""disconnection_time"":""2026-08-22T21:58:56.231174+03:00"",""duration"":""00:03:07""},{""connection_time"":""2026-08-22T02:43:01.616389+03:00"",""disconnection_time"":""2026-08-22T02:41:55.736175+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-21T17:20:02.73768+03:00"",""disconnection_time"":""2026-08-21T17:18:55.749112+03:00"",""duration"":""00:01:07""},{""connection_time"":""2026-08-21T06:37:00.456054+03:00"",""disconnection_time"":""2026-08-21T06:35:55.767152+03:00"",""duration"":""00:01:05""},{""connection_time"":""2026-08-20T14:50:08.179434+03:00"",""disconnection_time"":""2026-08-20T14:48:55.733945+03:00"",""duration"":""00:01:12""},{""connection_time"":""2026-08-20T07:51:05.537502+03:00"",""disconnection_time"":""2026-08-20T07:49:55.737694+03:00"",""duration"":""00:01:10""},{""connection_time"":""2026-08-20T01:01:01.362591+03:00"",""disconnection_time"":""2026-08-20T00:59:55.716883+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-19T21:11:01.938475+03:00"",""disconnection_time"":""2026-08-19T21:08:55.736251+03:00"",""duration"":""00:02:06""},{""connection_time"":""2026-08-19T21:06:59.999469+03:00"",""disconnection_time"":""2026-08-19T21:05:55.725946+03:00"",""duration"":""00:01:04""},{""connection_time"":""2026-08-19T14:41:24.020186+03:00"",""disconnection_time"":""2026-08-19T14:39:55.732923+03:00"",""duration"":""00:01:28""},{""connection_time"":""2026-08-19T12:21:17.476577+03:00"",""disconnection_time"":""2026-08-19T12:19:55.704983+03:00"",""duration"":""00:01:22""},{""connection_time"":""2026-08-19T12:00:05.541977+03:00"",""disconnection_time"":""2026-08-19T11:57:55.74488+03:00"",""duration"":""00:02:10""},{""connection_time"":""2026-08-19T11:07:33.917599+03:00"",""disconnection_time"":""2026-08-19T11:04:55.742182+03:00"",""duration"":""00:02:38""},{""connection_time"":""2026-08-19T08:59:01.908295+03:00"",""disconnection_time"":""2026-08-19T08:56:55.715581+03:00"",""duration"":""00:02:06""},{""connection_time"":""2026-08-19T07:38:02.758617+03:00"",""disconnection_time"":""2026-08-19T07:36:55.728005+03:00"",""duration"":""00:01:07""},{""connection_time"":""2026-08-18T10:47:08.423028+03:00"",""disconnection_time"":""2026-08-18T10:45:55.709664+03:00"",""duration"":""00:01:13""},{""connection_time"":""2026-08-18T10:09:01.915851+03:00"",""disconnection_time"":""2026-08-18T10:07:55.733751+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-18T07:48:11.728958+03:00"",""disconnection_time"":""2026-08-18T07:46:55.732937+03:00"",""duration"":""00:01:16""}]"
57a4c1cd-698b-4ea8-897b-a1ac9c19ec51,a39051bc174c420fad2137e1241e0d9c,96066,relink,6,2,YAGT062512000835,,ok,,false,false,false,false,,,,,undefined,42c38b19-6370-4343-9924-c835a0150e6a,4.732013702392578,-74.02729797363281,Богота,10:00,18:00,2026-07-02T23:37:16+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,,,white,,true,,"Colombia, Bogotá, Cra 7f 155a 22",Papeleria La Adri,2026-08-14T07:24:55+07:00,2026-08-24T22:02:01+07:00,,"[{""connection_time"":""2026-08-24T18:02:01.709664+03:00"",""disconnection_time"":""2026-08-22T21:57:56.145711+03:00"",""duration"":""44:04:06""},{""connection_time"":""2026-08-22T17:56:02.774231+03:00"",""disconnection_time"":""2026-08-22T03:02:55.779164+03:00"",""duration"":""14:53:07""},{""connection_time"":""2026-08-21T18:00:01.749171+03:00"",""disconnection_time"":""2026-08-21T03:23:55.745631+03:00"",""duration"":""14:36:06""},{""connection_time"":""2026-08-20T17:27:01.624992+03:00"",""disconnection_time"":""2026-08-20T03:11:55.744275+03:00"",""duration"":""14:15:06""},{""connection_time"":""2026-08-19T18:02:02.458961+03:00"",""disconnection_time"":""2026-08-19T03:12:55.737177+03:00"",""duration"":""14:49:07""},{""connection_time"":""2026-08-18T17:45:02.223922+03:00"",""disconnection_time"":""2026-08-15T20:58:55.708107+03:00"",""duration"":""68:46:07""},{""connection_time"":""2026-08-15T18:07:00.74478+03:00"",""disconnection_time"":""2026-08-15T03:39:55.707667+03:00"",""duration"":""14:27:05""},{""connection_time"":""2026-08-14T18:02:02.392791+03:00"",""disconnection_time"":""2026-08-14T03:24:55.696715+03:00"",""duration"":""14:37:07""},{""connection_time"":""2026-08-13T17:57:01.952843+03:00"",""disconnection_time"":""2026-08-13T03:10:55.688671+03:00"",""duration"":""14:46:06""},{""connection_time"":""2026-08-13T02:11:01.648507+03:00"",""disconnection_time"":""2026-08-13T02:09:55.714604+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-12T17:58:01.466621+03:00"",""disconnection_time"":""2026-08-12T03:05:55.733874+03:00"",""duration"":""14:52:06""},{""connection_time"":""2026-08-11T17:51:02.586243+03:00"",""disconnection_time"":""2026-08-11T03:34:55.712264+03:00"",""duration"":""14:16:07""},{""connection_time"":""2026-08-10T18:02:01.125499+03:00"",""disconnection_time"":""2026-08-08T21:11:55.704817+03:00"",""duration"":""44:50:05""},{""connection_time"":""2026-08-08T17:55:02.82051+03:00"",""disconnection_time"":""2026-08-07T02:55:55.69123+03:00"",""duration"":""38:59:07""},{""connection_time"":""2026-08-06T17:55:02.306289+03:00"",""disconnection_time"":""2026-08-06T03:12:55.708966+03:00"",""duration"":""14:42:07""},{""connection_time"":""2026-08-05T18:01:00.999686+03:00"",""disconnection_time"":""2026-08-05T03:01:55.69839+03:00"",""duration"":""14:59:05""},{""connection_time"":""2026-08-04T18:45:02.008649+03:00"",""disconnection_time"":""2026-08-04T18:43:55.692483+03:00"",""duration"":""00:01:06""},{""connection_time"":""2026-08-04T17:43:02.604215+03:00"",""disconnection_time"":""2026-08-04T03:01:55.708771+03:00"",""duration"":""14:41:07""},{""connection_time"":""2026-08-03T17:55:02.794704+03:00"",""disconnection_time"":""2026-08-01T21:26:55.687795+03:00"",""duration"":""44:28:07""},{""connection_time"":""2026-08-01T17:55:01.982991+03:00"",""disconnection_time"":""2026-08-01T03:06:55.69694+03:00"",""duration"":""14:48:06""}]"
57aaec66-5fcc-418e-8e9c-bf2fe9188047,a39051bc174c420fad2137e1241e0d9c,96179,relink,6,0,YAGT062512000949,,not_responding,,false,false,false,false,,,,,undefined,1f8e8ebd-100f-47c5-8bbc-84e7bf4234c4,4.713479995727539,-74.06009674072266,Богота,00:00,00:00,2026-04-17T17:33:25+07:00,Colombia_Start_discount (4h free/4500/6500),RIDETECH COLOMBIA S.A.S.,,,,,white,,true,,"Colombia, Bogotá, Suba, Calle 128A, 53-41",@Bogota office,2026-08-13T17:24:21+07:00,2026-08-14T15:35:19+07:00,,[]
